component	address	size	name
save-server	0052d7a9	19	FUN_0052d7a9
save-server	0052d7bc	21	FUN_0052d7bc
save-server	0052d7d1	21	FUN_0052d7d1
save-server	0052d7e6	19	FUN_0052d7e6
save-server	0052d7f9	21	FUN_0052d7f9
save-server	0052d80e	21	FUN_0052d80e
save-server	0052d823	21	FUN_0052d823
save-server	0052d838	19	FUN_0052d838
save-server	0052d84b	21	FUN_0052d84b
save-server	0052d860	21	FUN_0052d860
save-server	0052d875	21	FUN_0052d875
save-server	0052d88a	21	FUN_0052d88a
save-server	0052d89f	21	FUN_0052d89f
save-server	0052d8b4	21	FUN_0052d8b4
save-server	0052d8c9	21	FUN_0052d8c9
save-server	0052d8de	21	FUN_0052d8de
save-server	0052d8f3	21	FUN_0052d8f3
save-server	0052d908	13	FUN_0052d908
save-server	0052d915	26	FUN_0052d915
save-server	0052d92f	26	FUN_0052d92f
save-server	0052d949	32	FUN_0052d949
save-server	0052d969	45	FUN_0052d969
save-server	0052d996	28	?InModalState@CFrameWnd@@QBEHXZ
save-server	0052d9b2	28	FUN_0052d9b2
save-server	0052d9ce	31	FUN_0052d9ce
save-server	0052d9ed	51	FUN_0052d9ed
save-server	0052da20	35	FUN_0052da20
save-server	0052da43	79	FUN_0052da43
save-server	0052da92	22	FUN_0052da92
save-server	0052daa8	79	FUN_0052daa8
save-server	0052daf7	79	FUN_0052daf7
save-server	0052db46	86	FUN_0052db46
save-server	0052db9c	86	FUN_0052db9c
save-server	0052dbf2	82	FUN_0052dbf2
save-server	0052dc44	31	FUN_0052dc44
save-server	0052dc63	86	FUN_0052dc63
save-server	0052dcb9	82	FUN_0052dcb9
save-server	0052dd0b	86	FUN_0052dd0b
save-server	0052dd61	82	FUN_0052dd61
save-server	0052ddb3	86	FUN_0052ddb3
save-server	0052de09	82	FUN_0052de09
save-server	0052de5b	86	FUN_0052de5b
save-server	0052deb1	82	FUN_0052deb1
save-server	0052df03	31	FUN_0052df03
save-server	0052df22	82	FUN_0052df22
save-server	0052df74	37	?SetState@CButton@@QAEXH@Z
save-server	0052df99	82	FUN_0052df99
save-server	0052dfeb	86	FUN_0052dfeb
save-server	0052e041	80	FUN_0052e041
save-server	0052e091	88	FUN_0052e091
save-server	0052e0e9	86	FUN_0052e0e9
save-server	0052e13f	82	FUN_0052e13f
save-server	0052e191	86	FUN_0052e191
save-server	0052e1e7	82	FUN_0052e1e7
save-server	0052e239	86	FUN_0052e239
save-server	0052e28f	82	FUN_0052e28f
save-server	0052e2e1	31	FUN_0052e2e1
save-server	0052e300	82	FUN_0052e300
save-server	0052e352	82	FUN_0052e352
save-server	0052e3a4	86	FUN_0052e3a4
save-server	0052e3fa	82	FUN_0052e3fa
save-server	0052e44c	86	FUN_0052e44c
save-server	0052e4a2	82	FUN_0052e4a2
save-server	0052e4f4	88	FUN_0052e4f4
save-server	0052e54c	82	FUN_0052e54c
save-server	0052e59e	86	FUN_0052e59e
save-server	0052e5f4	86	FUN_0052e5f4
save-server	0052e64a	88	FUN_0052e64a
save-server	0052e6a2	86	FUN_0052e6a2
save-server	0052e6f8	78	FUN_0052e6f8
save-server	0052e746	88	FUN_0052e746
save-server	0052e79e	86	FUN_0052e79e
save-server	0052e7f4	88	FUN_0052e7f4
save-server	0052e84c	88	FUN_0052e84c
save-server	0052e8a4	86	FUN_0052e8a4
save-server	0052e8fa	86	FUN_0052e8fa
save-server	0052e950	88	FUN_0052e950
save-server	0052e9a8	112	FUN_0052e9a8
save-server	0052ea18	86	FUN_0052ea18
save-server	0052ea6e	93	FUN_0052ea6e
save-server	0052eacb	86	FUN_0052eacb
save-server	0052eb21	88	FUN_0052eb21
save-server	0052eb79	82	FUN_0052eb79
save-server	0052ebcb	93	FUN_0052ebcb
save-server	0052ec28	86	FUN_0052ec28
save-server	0052ec7e	86	FUN_0052ec7e
save-server	0052ecd4	88	FUN_0052ecd4
save-server	0052ed2c	82	FUN_0052ed2c
save-server	0052ed7e	88	FUN_0052ed7e
save-server	0052edd6	88	FUN_0052edd6
save-server	0052ee2e	88	FUN_0052ee2e
save-server	0052ee86	133	FUN_0052ee86
save-server	0052ef0b	86	FUN_0052ef0b
save-server	0052ef61	82	FUN_0052ef61
save-server	0052efb3	82	FUN_0052efb3
save-server	0052f005	86	FUN_0052f005
save-server	0052f05b	88	FUN_0052f05b
save-server	0052f0b3	51	FUN_0052f0b3
save-server	0052f0e6	17	FUN_0052f0e6
save-server	0052f0f7	31	FUN_0052f0f7
save-server	0052f116	82	FUN_0052f116
save-server	0052f168	82	FUN_0052f168
save-server	0052f1ba	86	FUN_0052f1ba
save-server	0052f210	82	FUN_0052f210
save-server	0052f262	86	FUN_0052f262
save-server	0052f2b8	105	FUN_0052f2b8
save-server	0052f321	86	FUN_0052f321
save-server	0052f377	88	FUN_0052f377
save-server	0052f3cf	74	FUN_0052f3cf
save-server	0052f419	78	FUN_0052f419
save-server	0052f467	88	FUN_0052f467
save-server	0052f4bf	86	FUN_0052f4bf
save-server	0052f515	86	FUN_0052f515
save-server	0052f56b	86	FUN_0052f56b
save-server	0052f5c1	86	FUN_0052f5c1
save-server	0052f617	88	FUN_0052f617
save-server	0052f66f	82	FUN_0052f66f
save-server	0052f6c1	88	FUN_0052f6c1
save-server	0052f719	88	FUN_0052f719
save-server	0052f771	88	FUN_0052f771
save-server	0052f7c9	82	FUN_0052f7c9
save-server	0052f81b	82	FUN_0052f81b
save-server	0052f86d	82	FUN_0052f86d
save-server	0052f8bf	82	FUN_0052f8bf
save-server	0052f911	93	FUN_0052f911
save-server	0052f96e	86	FUN_0052f96e
save-server	0052f9c4	88	FUN_0052f9c4
save-server	0052fa1c	86	FUN_0052fa1c
save-server	0052fa72	82	FUN_0052fa72
save-server	0052fac4	86	FUN_0052fac4
save-server	0052fb1a	82	FUN_0052fb1a
save-server	0052fb6c	82	FUN_0052fb6c
save-server	0052fbbe	86	FUN_0052fbbe
save-server	0052fc14	82	FUN_0052fc14
save-server	0052fc66	86	FUN_0052fc66
save-server	0052fcbc	88	FUN_0052fcbc
save-server	0052fd14	86	FUN_0052fd14
save-server	0052fd6a	82	FUN_0052fd6a
save-server	0052fdbc	86	FUN_0052fdbc
save-server	0052fe12	82	FUN_0052fe12
save-server	0052fe64	31	FUN_0052fe64
save-server	0052fe83	82	FUN_0052fe83
save-server	0052fed5	82	FUN_0052fed5
save-server	0052ff27	82	FUN_0052ff27
save-server	0052ff79	86	FUN_0052ff79
save-server	0052ffcf	86	FUN_0052ffcf
save-server	00530025	88	FUN_00530025
save-server	0053007d	82	FUN_0053007d
save-server	005300cf	82	FUN_005300cf
save-server	00530121	86	FUN_00530121
save-server	00530177	88	FUN_00530177
save-server	005301cf	98	FUN_005301cf
save-server	00530231	82	FUN_00530231
save-server	00530283	86	FUN_00530283
save-server	005302d9	86	FUN_005302d9
save-server	0053032f	86	FUN_0053032f
save-server	00530385	86	FUN_00530385
save-server	005303db	86	FUN_005303db
save-server	00530431	88	FUN_00530431
save-server	00530489	88	FUN_00530489
save-server	005304e1	87	FUN_005304e1
save-server	00530538	86	FUN_00530538
save-server	0053058e	86	FUN_0053058e
save-server	005305e4	135	FUN_005305e4
save-server	0053066b	116	FUN_0053066b
save-server	005306df	88	FUN_005306df
save-server	00530737	112	FUN_00530737
save-server	005307a7	86	FUN_005307a7
save-server	005307fd	82	FUN_005307fd
save-server	0053084f	82	FUN_0053084f
save-server	005308a1	82	FUN_005308a1
save-server	005308f3	82	FUN_005308f3
save-server	00530945	82	FUN_00530945
save-server	00530997	86	FUN_00530997
save-server	005309ed	82	FUN_005309ed
save-server	00530a3f	82	FUN_00530a3f
save-server	00530a91	105	FUN_00530a91
save-server	00530afa	82	FUN_00530afa
save-server	00530b4c	86	FUN_00530b4c
save-server	00530ba2	82	FUN_00530ba2
save-server	00530bf4	98	FUN_00530bf4
save-server	00530c56	105	FUN_00530c56
save-server	00530cbf	31	FUN_00530cbf
save-server	00530cde	75	FUN_00530cde
save-server	00530d29	85	FUN_00530d29
save-server	00530d7e	85	FUN_00530d7e
save-server	00530dd3	89	FUN_00530dd3
save-server	00530e2c	81	FUN_00530e2c
save-server	00530e7d	81	FUN_00530e7d
save-server	00530ece	31	FUN_00530ece
save-server	00530eed	31	FUN_00530eed
save-server	00530f0c	21	FUN_00530f0c
save-server	00530f21	92	FUN_00530f21
save-server	00530f7d	85	FUN_00530f7d
save-server	00530fd2	92	FUN_00530fd2
save-server	0053102e	85	FUN_0053102e
save-server	00531083	92	FUN_00531083
save-server	005310df	107	FUN_005310df
save-server	0053114a	85	FUN_0053114a
save-server	0053119f	85	FUN_0053119f
save-server	005311f4	89	FUN_005311f4
save-server	0053124d	89	FUN_0053124d
save-server	005312a6	92	FUN_005312a6
save-server	00531302	92	FUN_00531302
save-server	0053135e	92	FUN_0053135e
save-server	005313ba	92	FUN_005313ba
save-server	00531416	55	FUN_00531416
save-server	0053144d	71	FUN_0053144d
save-server	00531494	55	FUN_00531494
save-server	005314cb	55	FUN_005314cb
save-server	00531502	55	FUN_00531502
save-server	00531539	55	FUN_00531539
save-server	00531570	60	FUN_00531570
save-server	005315ac	40	??BCWinThread@@QBEPAXXZ
save-server	005315d4	71	FUN_005315d4
save-server	0053161b	65	FUN_0053161b
save-server	0053165c	65	FUN_0053165c
save-server	0053169d	65	FUN_0053169d
save-server	005316de	79	FUN_005316de
save-server	0053172d	29	FUN_0053172d
save-server	0053174a	34	FUN_0053174a
save-server	0053176c	25	FUN_0053176c
save-server	00531785	30	FUN_00531785
save-server	005317a3	29	FUN_005317a3
save-server	005317c0	34	FUN_005317c0
save-server	005317e2	25	FUN_005317e2
save-server	005317fb	30	FUN_005317fb
save-server	00531819	26	??0CWaitCursor@@QAE@XZ
save-server	00531833	23	??1CWaitCursor@@QAE@XZ
save-server	0053184a	23	FUN_0053184a
save-server	00531861	73	FUN_00531861
save-server	005318aa	73	FUN_005318aa
save-server	00531900	43	FUN_00531900
save-server	00531930	43	FUN_00531930
save-server	00531960	43	FUN_00531960
save-server	00531990	43	FUN_00531990
save-server	005319c0	19	FUN_005319c0
save-server	005319e0	43	FUN_005319e0
save-server	00531a10	43	FUN_00531a10
save-server	00531a40	43	FUN_00531a40
save-server	00531a70	13	?AfxGetApp@@YAPAVCWinApp@@XZ
save-server	00531a7d	53	FUN_00531a7d
save-server	00531ab2	53	FUN_00531ab2
save-server	00531ae7	53	FUN_00531ae7
save-server	00531b1c	53	FUN_00531b1c
save-server	00531b51	31	FUN_00531b51
save-server	00531b70	50	?AfxGetMainWnd@@YGPAVCWnd@@XZ
save-server	00531ba2	14	??0CSize@@QAE@XZ
save-server	00531bb0	33	FUN_00531bb0
save-server	00531bd1	30	FUN_00531bd1
save-server	00531bef	30	FUN_00531bef
save-server	00531c0d	46	FUN_00531c0d
save-server	00531c3b	55	FUN_00531c3b
save-server	00531c72	55	FUN_00531c72
save-server	00531ca9	41	FUN_00531ca9
save-server	00531cd2	41	FUN_00531cd2
save-server	00531cfb	43	FID_conflict:??HCSize@@QBE?AVCPoint@@UtagPOINT@@@Z
save-server	00531d26	43	FID_conflict:??GCSize@@QBE?AVCPoint@@UtagPOINT@@@Z
save-server	00531d51	41	??GCPoint@@QBE?AV0@XZ
save-server	00531d7a	43	FID_conflict:??HCSize@@QBE?AVCPoint@@UtagPOINT@@@Z
save-server	00531da5	43	FID_conflict:??GCSize@@QBE?AVCPoint@@UtagPOINT@@@Z
save-server	00531dd0	63	FID_conflict:??HCPoint@@QBE?AVCRect@@PBUtagRECT@@@Z
save-server	00531e0f	63	FID_conflict:??GCPoint@@QBE?AVCRect@@PBUtagRECT@@@Z
save-server	00531e4e	14	??0CPoint@@QAE@XZ
save-server	00531e5c	33	FUN_00531e5c
save-server	00531e7d	30	FUN_00531e7d
save-server	00531e9b	30	??0CPoint@@QAE@UtagSIZE@@@Z
save-server	00531eb9	46	??0CPoint@@QAE@J@Z
save-server	00531ee7	41	FUN_00531ee7
save-server	00531f10	41	?Offset@CPoint@@QAEXUtagPOINT@@@Z
save-server	00531f39	41	FUN_00531f39
save-server	00531f62	55	FUN_00531f62
save-server	00531f99	55	FUN_00531f99
save-server	00531fd0	41	FUN_00531fd0
save-server	00531ff9	41	FUN_00531ff9
save-server	00532022	41	FUN_00532022
save-server	0053204b	41	FUN_0053204b
save-server	00532074	43	FID_conflict:??HCSize@@QBE?AVCPoint@@UtagPOINT@@@Z
save-server	0053209f	43	FID_conflict:??GCSize@@QBE?AVCPoint@@UtagPOINT@@@Z
save-server	005320ca	41	??GCPoint@@QBE?AV0@XZ
save-server	005320f3	43	FID_conflict:??HCSize@@QBE?AVCPoint@@UtagPOINT@@@Z
save-server	0053211e	43	??GCPoint@@QBE?AVCSize@@UtagPOINT@@@Z
save-server	00532149	63	FID_conflict:??HCPoint@@QBE?AVCRect@@PBUtagRECT@@@Z
save-server	00532188	63	FID_conflict:??GCPoint@@QBE?AVCRect@@PBUtagRECT@@@Z
save-server	005321c7	14	FUN_005321c7
save-server	005321d5	51	??0CRect@@QAE@HHHH@Z
save-server	00532208	30	??0CRect@@QAE@ABUtagRECT@@@Z
save-server	00532226	30	??0CRect@@QAE@PBUtagRECT@@@Z
save-server	00532244	57	??0CRect@@QAE@UtagPOINT@@UtagSIZE@@@Z
save-server	0053227d	51	FUN_0053227d
save-server	005322b0	22	FUN_005322b0
save-server	005322c6	23	FUN_005322c6
save-server	005322dd	49	?Size@CRect@@QBE?AVCSize@@XZ
save-server	0053230e	14	?TopLeft@CRect@@QAEAAVCPoint@@XZ
save-server	0053231c	17	FUN_0053231c
save-server	0053232d	14	FUN_0053232d
save-server	0053233b	17	FUN_0053233b
save-server	0053234c	59	?CenterPoint@CRect@@QBE?AVCPoint@@XZ
save-server	00532387	23	?SwapLeftRight@CRect@@QAEXXZ
save-server	0053239e	36	?SwapLeftRight@CRect@@SAXPAUtagRECT@@@Z
save-server	005323c2	14	FUN_005323c2
save-server	005323d0	14	FUN_005323d0
save-server	005323de	21	FUN_005323de
save-server	005323f3	67	?IsRectNull@CRect@@QBEHXZ
save-server	00532436	31	FUN_00532436
save-server	00532455	39	?SetRect@CRect@@QAEXHHHH@Z
save-server	0053247c	39	FUN_0053247c
save-server	005324a3	21	FUN_005324a3
save-server	005324b8	27	FUN_005324b8
save-server	005324d3	27	FUN_005324d3
save-server	005324ee	31	FUN_005324ee
save-server	0053250d	31	FUN_0053250d
save-server	0053252c	35	FUN_0053252c
save-server	0053254f	35	FUN_0053254f
save-server	00532572	31	?OffsetRect@CRect@@QAEXHH@Z
save-server	00532591	31	?OffsetRect@CRect@@QAEXUtagPOINT@@@Z
save-server	005325b0	31	FUN_005325b0
save-server	005325cf	31	FUN_005325cf
save-server	005325ee	31	FUN_005325ee
save-server	0053260d	27	??4CRect@@QAEXABUtagRECT@@@Z
save-server	00532628	27	FUN_00532628
save-server	00532643	32	??9CRect@@QBEHABUtagRECT@@@Z
save-server	00532663	31	FUN_00532663
save-server	00532682	31	FUN_00532682
save-server	005326a1	25	??YCRect@@QAEXPBUtagRECT@@@Z
save-server	005326ba	35	FUN_005326ba
save-server	005326dd	35	FUN_005326dd
save-server	00532700	25	??ZCRect@@QAEXPBUtagRECT@@@Z
save-server	00532719	31	FUN_00532719
save-server	00532738	31	FUN_00532738
save-server	00532757	88	FID_conflict:??HCRect@@QBE?AV0@UtagSIZE@@@Z
save-server	005327af	92	FID_conflict:??GCRect@@QBE?AV0@UtagPOINT@@@Z
save-server	0053280b	88	FID_conflict:??HCRect@@QBE?AV0@UtagSIZE@@@Z
save-server	00532863	92	FID_conflict:??GCRect@@QBE?AV0@UtagPOINT@@@Z
save-server	005328bf	68	??HCRect@@QBE?AV0@PBUtagRECT@@@Z
save-server	00532903	68	??GCRect@@QBE?AV0@PBUtagRECT@@@Z
save-server	00532947	70	FID_conflict:??ICRect@@QBE?AV0@ABUtagRECT@@@Z
save-server	0053298d	70	FID_conflict:??ICRect@@QBE?AV0@ABUtagRECT@@@Z
save-server	005329d3	31	FUN_005329d3
save-server	005329f2	24	FUN_005329f2
save-server	00532a0a	24	FUN_00532a0a
save-server	00532a22	24	FUN_00532a22
save-server	00532a3a	24	FUN_00532a3a
save-server	00532a52	24	FUN_00532a52
save-server	00532a6a	24	FUN_00532a6a
save-server	00532a82	31	FUN_00532a82
save-server	00532aa1	49	FID_conflict:??0CNotSupportedException@@QAE@HI@Z
save-server	00532ad2	28	FUN_00532ad2
save-server	00532aee	31	FUN_00532aee
save-server	00532b0d	49	FID_conflict:??0CNotSupportedException@@QAE@HI@Z
save-server	00532b3e	28	FUN_00532b3e
save-server	00532b5a	40	??BCGdiObject@@QBEPAXXZ
save-server	00532b82	40	FID_conflict:?GetSafeHdc@CDC@@QBEPAUHDC__@@XZ
save-server	00532baa	41	??0CGdiObject@@QAE@XZ
save-server	00532bd3	81	FID_conflict:??1CMenu@@UAE@XZ
save-server	00532c24	75	FUN_00532c24
save-server	00532c6f	41	?CreateStockObject@CGdiObject@@QAEHH@Z
save-server	00532c98	65	FUN_00532c98
save-server	00532cd9	24	FUN_00532cd9
save-server	00532cf1	34	??8CGdiObject@@QBEHABV0@@Z
save-server	00532d13	34	??9CGdiObject@@QBEHABV0@@Z
save-server	00532d35	40	FUN_00532d35
save-server	00532d5d	16	FUN_00532d5d
save-server	00532d6d	31	FUN_00532d6d
save-server	00532d8c	28	FUN_00532d8c
save-server	00532da8	40	FUN_00532da8
save-server	00532dd0	32	FUN_00532dd0
save-server	00532df0	48	FUN_00532df0
save-server	00532e20	73	FUN_00532e20
save-server	00532e69	73	FUN_00532e69
save-server	00532eb2	40	FUN_00532eb2
save-server	00532eda	16	FUN_00532eda
save-server	00532eea	31	FUN_00532eea
save-server	00532f09	28	FUN_00532f09
save-server	00532f25	32	FUN_00532f25
save-server	00532f45	36	FUN_00532f45
save-server	00532f69	32	FUN_00532f69
save-server	00532f89	37	FUN_00532f89
save-server	00532fae	36	FUN_00532fae
save-server	00532fd2	32	FUN_00532fd2
save-server	00532ff2	73	FUN_00532ff2
save-server	0053303b	40	FUN_0053303b
save-server	00533063	16	?FromHandle@CFont@@SGPAV1@PAUHFONT__@@@Z
save-server	00533073	31	FUN_00533073
save-server	00533092	28	FUN_00533092
save-server	005330ae	32	FUN_005330ae
save-server	005330ce	130	FUN_005330ce
save-server	00533150	73	FUN_00533150
save-server	00533199	40	FUN_00533199
save-server	005331c1	16	FUN_005331c1
save-server	005331d1	31	FUN_005331d1
save-server	005331f0	28	FUN_005331f0
save-server	0053320c	48	FUN_0053320c
save-server	0053323c	32	FUN_0053323c
save-server	0053325c	34	FUN_0053325c
save-server	0053327e	34	FUN_0053327e
save-server	005332a0	38	FUN_005332a0
save-server	005332c6	56	FUN_005332c6
save-server	005332fe	95	FUN_005332fe
save-server	0053335d	87	FUN_0053335d
save-server	005333b4	43	FUN_005333b4
save-server	005333df	39	FUN_005333df
save-server	00533406	43	FUN_00533406
save-server	00533431	43	FUN_00533431
save-server	0053345c	73	FUN_0053345c
save-server	005334a5	40	FUN_005334a5
save-server	005334cd	16	FUN_005334cd
save-server	005334dd	31	FUN_005334dd
save-server	005334fc	28	FUN_005334fc
save-server	00533518	32	FUN_00533518
save-server	00533538	82	FUN_00533538
save-server	0053358a	79	FUN_0053358a
save-server	005335d9	79	FUN_005335d9
save-server	00533628	79	FUN_00533628
save-server	00533677	71	FUN_00533677
save-server	005336be	71	FUN_005336be
save-server	00533705	81	FUN_00533705
save-server	00533756	40	FUN_00533756
save-server	0053377e	16	FUN_0053377e
save-server	0053378e	31	??0CRgn@@QAE@XZ
save-server	005337ad	28	FUN_005337ad
save-server	005337c9	44	FUN_005337c9
save-server	005337f5	32	?CreateRectRgnIndirect@CRgn@@QAEHPBUtagRECT@@@Z
save-server	00533815	44	FUN_00533815
save-server	00533841	32	FUN_00533841
save-server	00533861	40	FUN_00533861
save-server	00533889	44	FUN_00533889
save-server	005338b5	52	?CreateRoundRectRgn@CRgn@@QAEHHHHHHH@Z
save-server	005338e9	73	FUN_005338e9
save-server	00533932	40	FUN_00533932
save-server	0053395a	75	FUN_0053395a
save-server	005339a5	83	FUN_005339a5
save-server	005339f8	94	FUN_005339f8
save-server	00533a56	89	FUN_00533a56
save-server	00533aaf	80	FUN_00533aaf
save-server	00533aff	76	FUN_00533aff
save-server	00533b4b	75	FUN_00533b4b
save-server	00533b96	75	FUN_00533b96
save-server	00533be1	71	FUN_00533be1
save-server	00533c28	75	FUN_00533c28
save-server	00533c73	75	FUN_00533c73
save-server	00533cbe	71	FUN_00533cbe
save-server	00533d05	40	FUN_00533d05
save-server	00533d2d	40	?GetSafeHdc@CDC@@QBEPAUHDC__@@XZ
save-server	00533d55	71	FUN_00533d55
save-server	00533d9c	17	FUN_00533d9c
save-server	00533dad	44	FUN_00533dad
save-server	00533dd9	44	FUN_00533dd9
save-server	00533e05	37	FUN_00533e05
save-server	00533e2a	74	FUN_00533e2a
save-server	00533e74	71	FUN_00533e74
save-server	00533ebb	122	FUN_00533ebb
save-server	00533f35	130	FUN_00533f35
save-server	00533fb7	128	FUN_00533fb7
save-server	00534037	79	FUN_00534037
save-server	00534086	75	FUN_00534086
save-server	005340d1	75	FUN_005340d1
save-server	0053411c	99	FUN_0053411c
save-server	0053417f	71	FUN_0053417f
save-server	005341c6	65	FUN_005341c6
save-server	00534207	65	FUN_00534207
save-server	00534248	65	FUN_00534248
save-server	00534289	65	FUN_00534289
save-server	005342ca	65	FUN_005342ca
save-server	0053430b	65	FUN_0053430b
save-server	0053434c	65	FUN_0053434c
save-server	0053438d	65	FUN_0053438d
save-server	005343ce	65	FUN_005343ce
save-server	0053440f	122	FUN_0053440f
save-server	00534489	122	FUN_00534489
save-server	00534503	122	FUN_00534503
save-server	0053457d	122	FUN_0053457d
save-server	005345f7	80	FUN_005345f7
save-server	00534647	80	FUN_00534647
save-server	00534697	77	FUN_00534697
save-server	005346e4	80	FUN_005346e4
save-server	00534734	105	FUN_00534734
save-server	0053479d	103	FUN_0053479d
save-server	00534804	105	FUN_00534804
save-server	0053486d	103	FUN_0053486d
save-server	005348d4	85	FUN_005348d4
save-server	00534929	93	FUN_00534929
save-server	00534986	76	FUN_00534986
save-server	005349d2	76	FUN_005349d2
save-server	00534a1e	75	FUN_00534a1e
save-server	00534a69	73	FUN_00534a69
save-server	00534ab2	71	FUN_00534ab2
save-server	00534af9	122	FUN_00534af9
save-server	00534b73	77	FUN_00534b73
save-server	00534bc0	70	FUN_00534bc0
save-server	00534c06	99	FUN_00534c06
save-server	00534c69	110	FUN_00534c69
save-server	00534cd7	75	FUN_00534cd7
save-server	00534d22	80	FUN_00534d22
save-server	00534d72	80	FUN_00534d72
save-server	00534dc2	71	FUN_00534dc2
save-server	00534e09	79	FUN_00534e09
save-server	00534e58	79	FUN_00534e58
save-server	00534ea7	101	FUN_00534ea7
save-server	00534f0c	111	FUN_00534f0c
save-server	00534f7b	101	FUN_00534f7b
save-server	00534fe0	106	FUN_00534fe0
save-server	0053504a	112	FUN_0053504a
save-server	005350ba	117	FUN_005350ba
save-server	0053512f	100	FUN_0053512f
save-server	00535193	105	FUN_00535193
save-server	005351fc	79	FUN_005351fc
save-server	0053524b	79	FUN_0053524b
save-server	0053529a	99	FUN_0053529a
